"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 09 14:37:02 GMT 2024","Fri Feb 09 14:37:02 GMT 2024","12","Kiddosave","Kiddosave goals","","","","Get all kiddosave goals",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","11","Kiddosave","Deposit","","","","mob InitializeKiddo NewCardQuickSave",""
"broken","Fri Feb 09 14:37:02 GMT 2024","Fri Feb 09 14:37:02 GMT 2024","11","Kiddosave","Wallet Interest","","","","Get Interest Balance",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","49","Authentication","Login","","","","Login - Invalid Email",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","11","Kiddosave","Deposit","","","","add_funds_with_parent_float",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","14","Kiddosave","Deposit","","","","get_all_child_balance",""
"broken","Fri Feb 09 14:37:02 GMT 2024","Fri Feb 09 14:37:03 GMT 2024","6","Kiddosave","","","","","Test Cron",""
"broken","Fri Feb 09 14:37:02 GMT 2024","Fri Feb 09 14:37:02 GMT 2024","13","Kiddosave","Kiddosave goals","","","","CONFIRMATION FOR ADDING FUNDS WITH NEW CARD",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","13","Kiddosave","Deposit","","","","get all kiddo wallets",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","20","Kiddosave","Onboarding","","","","Create Kid Account-  Kid Limit",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","12","Kiddosave","Onboarding","","","","re_upload_child_document",""
"broken","Fri Feb 09 14:37:01 GMT 2024","Fri Feb 09 14:37:01 GMT 2024","16","Kiddosave","Onboarding","","","","Create Kid Account",""
