"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 25 20:09:28 GMT 2024","Sun Feb 25 20:09:30 GMT 2024","1966","Authentication","Login","","","","Login - Invalid Password",""
"passed","Sun Feb 25 20:10:56 GMT 2024","Sun Feb 25 20:10:58 GMT 2024","1985","Kiddosave","Kiddosave goals","","","","MOBILE QUICKSAVE",""
"passed","Sun Feb 25 20:11:19 GMT 2024","Sun Feb 25 20:11:21 GMT 2024","1749","Kiddosave","Wallet Interest","","","","GetKiddosave LastMonthBreakdown",""
"passed","Sun Feb 25 20:09:54 GMT 2024","Sun Feb 25 20:09:55 GMT 2024","1300","Data","","","","","Data Purchase(Empty amount)",""
"failed","Sun Feb 25 20:10:32 GMT 2024","Sun Feb 25 20:10:35 GMT 2024","3417","Kiddosave","Deposit","","","","add_funds_with_parent_float",""
"broken","Sun Feb 25 20:09:43 GMT 2024","Sun Feb 25 20:09:43 GMT 2024","23","Data","","","","","Get Data Plans (Smile)",""
"passed","Sun Feb 25 20:10:25 GMT 2024","Sun Feb 25 20:10:26 GMT 2024","1420","Kiddosave","Deposit","","","","get_all_child_balance","
This endpoint makes an HTTP GET request to retrieve the total balance for all children in the KiddoSave wallet. The response will be in JSON format with the total balance as the key-value pair. 

The last execution of this request returned a status code of 200, indicating a successful response, and the content type was application/json. The response body contained the total balance as 0.

"
"passed","Sun Feb 25 20:11:15 GMT 2024","Sun Feb 25 20:11:17 GMT 2024","1883","Kiddosave","Wallet Interest","","","","Get Interest Balance",""
"passed","Sun Feb 25 20:10:41 GMT 2024","Sun Feb 25 20:10:42 GMT 2024","1550","Kiddosave","Deposit","","","","getChildKiddoSaveWalletTransactions",""
"passed","Sun Feb 25 20:10:29 GMT 2024","Sun Feb 25 20:10:32 GMT 2024","2509","Kiddosave","Deposit","","","","get_kiddo_wallet_details",""
"passed","Sun Feb 25 20:09:43 GMT 2024","Sun Feb 25 20:09:45 GMT 2024","1767","Data","","","","","Get Data Plans (Ntel)",""
"passed","Sun Feb 25 20:11:00 GMT 2024","Sun Feb 25 20:11:04 GMT 2024","3482","Kiddosave","Kiddosave goals","","","","ADD FUNDS TO KIDDOSAVE GOALS WITH CARD",""
"failed","Sun Feb 25 20:11:08 GMT 2024","Sun Feb 25 20:11:11 GMT 2024","2771","Kiddosave","Kiddosave goals","","","","BREAK KIDDOSAVE GOALS",""
"passed","Sun Feb 25 20:09:50 GMT 2024","Sun Feb 25 20:09:51 GMT 2024","1316","Data","","","","","Data Purchase(Empty phone)",""
"passed","Sun Feb 25 20:10:39 GMT 2024","Sun Feb 25 20:10:41 GMT 2024","1723","Kiddosave","Deposit","","","","comfirmKiddoNewCardQuickSave",""
"passed","Sun Feb 25 20:10:50 GMT 2024","Sun Feb 25 20:10:54 GMT 2024","3421","Kiddosave","Kiddosave goals","","","","Get all kiddosave goals",""
