"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 27 10:24:33 GMT 2024","Tue Feb 27 10:24:34 GMT 2024","1267","Data","","","","","Data Purchase(Empty phone)",""
"failed","Tue Feb 27 10:24:42 GMT 2024","Tue Feb 27 10:24:46 GMT 2024","4097","Data","","","","","Data Purchase(Airtel)",""
"passed","Tue Feb 27 10:26:04 GMT 2024","Tue Feb 27 10:26:08 GMT 2024","3764","Kiddosave","Kiddosave goals","","","","Get all kiddosave goals",""
"passed","Tue Feb 27 10:25:36 GMT 2024","Tue Feb 27 10:25:37 GMT 2024","1381","Kiddosave","Deposit","","","","get_all_child_balance","
This endpoint makes an HTTP GET request to retrieve the total balance for all children in the KiddoSave wallet. The response will be in JSON format with the total balance as the key-value pair. 

The last execution of this request returned a status code of 200, indicating a successful response, and the content type was application/json. The response body contained the total balance as 0.

"
"passed","Tue Feb 27 10:24:35 GMT 2024","Tue Feb 27 10:24:36 GMT 2024","1286","Data","","","","","Data Purchase(Empty service)",""
"passed","Tue Feb 27 10:26:12 GMT 2024","Tue Feb 27 10:26:14 GMT 2024","2208","Kiddosave","Kiddosave goals","","","","CONFIRM MOB QUICKSAVE- Wrong Ref",""
"failed","Tue Feb 27 10:24:46 GMT 2024","Tue Feb 27 10:24:50 GMT 2024","4248","Data","","","","","Data Purchase(9 Mobile)",""
"passed","Tue Feb 27 10:26:14 GMT 2024","Tue Feb 27 10:26:17 GMT 2024","2573","Kiddosave","Kiddosave goals","","","","ADD FUNDS TO KIDDOSAVE GOALS WITH CARD",""
"passed","Tue Feb 27 10:25:24 GMT 2024","Tue Feb 27 10:25:26 GMT 2024","1573","Kiddosave","Onboarding","","","","Create Kid Account-  Kid Limit","## Created Kiddosave Account (Authentication Required in the endpoint Headers)

Request body fields:

- first_name(Required): The first name of the child account that is being created.
- last_name(Required): The Last name of the child account that is being created.
- nickname(Optional): The Nick name of the child account that is being created.
- date_of_birth(Required): The date of birth of the child account that is being created. The age calculated from the date of birth provided must be 17 or below.
    
- gender(Required): The gender of the child account that is being created. Choice of gender is (male or female)"
"passed","Tue Feb 27 10:24:34 GMT 2024","Tue Feb 27 10:24:35 GMT 2024","1279","Data","","","","","Data Purchase(Empty category)",""
"passed","Tue Feb 27 10:24:12 GMT 2024","Tue Feb 27 10:24:18 GMT 2024","5846","Authentication","Login","","","","Login - Valid Email",""
"passed","Tue Feb 27 10:25:31 GMT 2024","Tue Feb 27 10:25:36 GMT 2024","4926","Kiddosave","Deposit","","","","get all kiddo wallets",""
"failed","Tue Feb 27 10:25:04 GMT 2024","Tue Feb 27 10:25:08 GMT 2024","4117","Airtime","","","","","Airtime Purchase -(9 Mobile Sucessful)",""
"passed","Tue Feb 27 10:26:29 GMT 2024","Tue Feb 27 10:26:31 GMT 2024","1608","Kiddosave","Wallet Interest","","","","Claim Interest",""
"broken","Tue Feb 27 10:24:25 GMT 2024","Tue Feb 27 10:24:25 GMT 2024","23","Data","","","","","Get Data Plans (Smile)",""
"passed","Tue Feb 27 10:26:17 GMT 2024","Tue Feb 27 10:26:19 GMT 2024","1724","Kiddosave","Kiddosave goals","","","","CONFIRMATION FOR ADDING FUNDS WITH NEW CARD",""
"passed","Tue Feb 27 10:25:21 GMT 2024","Tue Feb 27 10:25:23 GMT 2024","1496","Kiddosave","Onboarding","","","","Create Kid Account- Blank form","## Created Kiddosave Account (Authentication Required in the endpoint Headers)

Request body fields:

- first_name(Required): The first name of the child account that is being created.
- last_name(Required): The Last name of the child account that is being created.
- nickname(Optional): The Nick name of the child account that is being created.
- date_of_birth(Required): The date of birth of the child account that is being created. The age calculated from the date of birth provided must be 17 or below.
    
- gender(Required): The gender of the child account that is being created. Choice of gender is (male or female)"
"passed","Tue Feb 27 10:26:19 GMT 2024","Tue Feb 27 10:26:21 GMT 2024","2622","Kiddosave","Kiddosave goals","","","","FLOAT ADD FUNDS",""
"passed","Tue Feb 27 10:24:20 GMT 2024","Tue Feb 27 10:24:22 GMT 2024","1781","Data","","","","","Product Id (Airtel)",""
"passed","Tue Feb 27 10:25:56 GMT 2024","Tue Feb 27 10:25:57 GMT 2024","1284","Kiddosave","Deposit","","","","create_kiddo_saved_card_funding",""
"passed","Tue Feb 27 10:24:24 GMT 2024","Tue Feb 27 10:24:25 GMT 2024","1729","Data","","","","","Product Id (Globacom)",""
"passed","Tue Feb 27 10:26:31 GMT 2024","Tue Feb 27 10:26:32 GMT 2024","1617","Kiddosave","Wallet Interest","","","","Get Interest Balance",""
"failed","Tue Feb 27 10:24:50 GMT 2024","Tue Feb 27 10:24:55 GMT 2024","4388","Data","","","","","Data Purchase(Globacom)",""
"passed","Tue Feb 27 10:25:55 GMT 2024","Tue Feb 27 10:25:56 GMT 2024","1511","Kiddosave","Deposit","","","","getChildKiddoSaveWalletTransactions",""
"passed","Tue Feb 27 10:26:32 GMT 2024","Tue Feb 27 10:26:34 GMT 2024","1730","Kiddosave","Wallet Interest","","","","GetKiddoClaimInterest AmountTotal",""
"passed","Tue Feb 27 10:24:22 GMT 2024","Tue Feb 27 10:24:24 GMT 2024","1728","Data","","","","","Product Id (9 Mobile)",""
"passed","Tue Feb 27 10:25:37 GMT 2024","Tue Feb 27 10:25:39 GMT 2024","1386","Kiddosave","Deposit","","","","Generate Nuban- Invalid Wallet Id",""
"failed","Tue Feb 27 10:25:27 GMT 2024","Tue Feb 27 10:25:29 GMT 2024","1726","Kiddosave","Onboarding","","","","Verify Kid document","## Verify Kid Document(Authorization Required).

Fields required.

- kid_account_id(Required): The ID of the kid account the document is tied to.
    
- document_type: The type of the verification document. choices for this field (passport, national_id, birth_certificate)
    
- id_unique_number(Required): Identification number. For NIN- the identification number is Vnin(Virtual NIN), for Passport - the identification Number, for the birth certificate the base64 for the birth certificate pdf."
"passed","Tue Feb 27 10:25:51 GMT 2024","Tue Feb 27 10:25:53 GMT 2024","1932","Kiddosave","Deposit","","","","comfirmKiddoNewCardQuickSave- Wrong Ref",""
"passed","Tue Feb 27 10:24:28 GMT 2024","Tue Feb 27 10:24:33 GMT 2024","4143","Data","","","","","Data Purchase(Empty product id)",""
"passed","Tue Feb 27 10:25:39 GMT 2024","Tue Feb 27 10:25:41 GMT 2024","2168","Kiddosave","Deposit","","","","Generate Nuban",""
"passed","Tue Feb 27 10:24:18 GMT 2024","Tue Feb 27 10:24:20 GMT 2024","1831","Data","","","","","Product Id(MTN)",""
"passed","Tue Feb 27 10:25:59 GMT 2024","Tue Feb 27 10:26:01 GMT 2024","1372","Kiddosave","Deposit","","","","VerifyOTP mob_confirm_kiddo_new_card_funding",""
"failed","Tue Feb 27 10:24:38 GMT 2024","Tue Feb 27 10:24:42 GMT 2024","4223","Data","","","","","Data Purchase(MTN)",""
"passed","Tue Feb 27 10:26:24 GMT 2024","Tue Feb 27 10:26:29 GMT 2024","5181","Kiddosave","Kiddosave goals","","","","GET  KIDDO GOALS TRANS",""
"passed","Tue Feb 27 10:24:27 GMT 2024","Tue Feb 27 10:24:28 GMT 2024","1268","Data","","","","","Get Data Plans (invalid service)",""
"passed","Tue Feb 27 10:25:53 GMT 2024","Tue Feb 27 10:25:55 GMT 2024","1919","Kiddosave","Deposit","","","","comfirmKiddoNewCardQuickSave",""
"passed","Tue Feb 27 10:25:23 GMT 2024","Tue Feb 27 10:25:24 GMT 2024","1599","Kiddosave","Onboarding","","","","Create Kid Account- Over Aged","## Created Kiddosave Account (Authentication Required in the endpoint Headers)

Request body fields:

- first_name(Required): The first name of the child account that is being created.
- last_name(Required): The Last name of the child account that is being created.
- nickname(Optional): The Nick name of the child account that is being created.
- date_of_birth(Required): The date of birth of the child account that is being created. The age calculated from the date of birth provided must be 17 or below.
    
- gender(Required): The gender of the child account that is being created. Choice of gender is (male or female)"
